Date,Revenue,Gross Profit,Operating Income,Pretax Income,Net Income,Shares Outstanding (Diluted),EPS (Diluted),Free Cash Flow,EBITDA,EBIT,Adj Close
2015-04-15,56347.47252747253,22869.736263736264,17448.21978021978,17754.79120879121,12996.956043956045,23290.14285714286,0.5562637362637363,15871.945054945056,20523.978021978022,17925.30769230769,28.52100372314453
2015-04-16,56255.10989010989,22826.054945054944,17402.120879120877,17709.835164835164,12965.175824175823,23287.428571428572,0.554945054945055,15831.21978021978,20486.08791208791,17880.76923076923,28.38377571105957
2015-04-17,56162.74725274726,22782.37362637363,17356.021978021978,17664.879120879123,12933.395604395604,23284.714285714286,0.5536263736263736,15790.494505494506,20448.197802197803,17836.23076923077,28.064319610595703
2015-04-20,55885.65934065934,22651.32967032967,17217.725274725275,17530.01098901099,12838.054945054944,23276.571428571428,0.5496703296703297,15668.318681318682,20334.527472527472,17702.615384615383,28.705467224121094
2015-04-21,55793.296703296706,22607.648351648353,17171.62637362637,17485.054945054944,12806.274725274725,23273.85714285714,0.5483516483516483,15627.593406593407,20296.637362637364,17658.076923076922,28.55024528503418
2015-04-22,55700.93406593407,22563.967032967033,17125.527472527472,17440.0989010989,12774.494505494506,23271.14285714286,0.547032967032967,15586.868131868132,20258.747252747253,17613.53846153846,28.934932708740234
2015-04-23,55608.57142857143,22520.285714285714,17079.428571428572,17395.14285714286,12742.714285714286,23268.428571428572,0.5457142857142857,15546.142857142857,20220.85714285714,17569.0,29.171142578125
2015-04-24,55516.20879120879,22476.604395604394,17033.32967032967,17350.186813186814,12710.934065934065,23265.714285714286,0.5443956043956044,15505.417582417582,20182.967032967033,17524.46153846154,29.30837631225586
2015-04-27,55239.12087912088,22345.56043956044,16895.032967032967,17215.31868131868,12615.593406593407,23257.571428571428,0.5404395604395604,15383.241758241758,20069.296703296703,17390.846153846152,29.84153938293457
2015-04-28,55146.758241758245,22301.879120879123,16848.934065934067,17170.362637362636,12583.813186813186,23254.85714285714,0.5391208791208791,15342.516483516483,20031.406593406595,17346.30769230769,29.37135887145996
2015-04-29,55054.395604395606,22258.197802197803,16802.835164835164,17125.406593406595,12552.032967032967,23252.14285714286,0.5378021978021977,15301.791208791208,19993.516483516483,17301.76923076923,28.939428329467773
2015-04-30,54962.03296703297,22214.516483516483,16756.736263736264,17080.45054945055,12520.252747252747,23249.428571428572,0.5364835164835164,15261.065934065935,19955.62637362637,17257.23076923077,28.154312133789062
2015-05-01,54869.67032967033,22170.835164835164,16710.63736263736,17035.494505494506,12488.472527472528,23246.714285714286,0.5351648351648352,15220.34065934066,19917.736263736264,17212.69230769231,29.00916862487793
2015-05-04,54592.58241758242,22039.79120879121,16572.340659340658,16900.62637362637,12393.131868131868,23238.571428571428,0.5312087912087912,15098.164835164835,19804.065934065933,17079.076923076922,28.952938079833984
2015-05-05,54500.21978021978,21996.10989010989,16526.24175824176,16855.67032967033,12361.351648351649,23235.85714285714,0.5298901098901099,15057.439560439561,19766.175824175825,17034.53846153846,28.300539016723636
2015-05-06,54407.857142857145,21952.428571428572,16480.14285714286,16810.714285714286,12329.571428571428,23233.14285714286,0.5285714285714286,15016.714285714286,19728.285714285714,16990.0,28.12281036376953
2015-05-07,54315.494505494506,21908.747252747253,16434.043956043955,16765.75824175824,12297.791208791208,23230.428571428572,0.5272527472527473,14975.989010989011,19690.395604395606,16945.46153846154,28.29675674438477
2015-05-08,54223.131868131866,21865.065934065933,16387.945054945056,16720.802197802197,12266.010989010989,23227.714285714286,0.5259340659340659,14935.263736263736,19652.505494505494,16900.923076923078,28.829891204833984
2015-05-11,53946.043956043955,21734.021978021978,16249.648351648351,16585.934065934067,12170.670329670329,23219.571428571428,0.521978021978022,14813.087912087913,19538.835164835164,16767.30769230769,28.53621864318848
2015-05-12,53853.681318681316,21690.340659340658,16203.54945054945,16540.978021978022,12138.89010989011,23216.85714285714,0.5206593406593406,14772.362637362638,19500.945054945056,16722.76923076923,28.4345645904541
2015-05-13,53761.318681318684,21646.659340659342,16157.45054945055,16496.021978021978,12107.10989010989,23214.14285714286,0.5193406593406593,14731.637362637362,19463.054945054944,16678.23076923077,28.4661865234375
2015-05-14,53668.956043956045,21602.978021978022,16111.351648351649,16451.065934065933,12075.329670329671,23211.428571428572,0.518021978021978,14690.912087912087,19425.164835164836,16633.69230769231,29.130346298217773
2015-05-15,53576.593406593405,21559.296703296703,16065.252747252747,16406.10989010989,12043.54945054945,23208.714285714286,0.5167032967032967,14650.186813186814,19387.274725274725,16589.153846153848,29.089683532714844
2015-05-18,53299.505494505494,21428.252747252747,15926.956043956045,16271.241758241758,11948.208791208792,23200.571428571428,0.5127472527472527,14528.010989010989,19273.604395604394,16455.53846153846,29.41046524047852
2015-05-19,53207.142857142855,21384.571428571428,15880.857142857143,16226.285714285714,11916.42857142857,23197.85714285714,0.5114285714285715,14487.285714285714,19235.714285714286,16411.0,29.383358001708984
2015-05-20,53114.78021978022,21340.89010989011,15834.758241758242,16181.329670329671,11884.648351648351,23195.14285714286,0.5101098901098902,14446.560439560439,19197.824175824175,16366.461538461539,29.3810977935791
2015-05-21,53022.41758241758,21297.20879120879,15788.65934065934,16136.373626373626,11852.868131868132,23192.428571428572,0.5087912087912088,14405.835164835165,19159.934065934067,16321.923076923076,29.681550979614254
2015-05-22,52930.054945054944,21253.527472527472,15742.560439560439,16091.417582417582,11821.087912087913,23189.714285714286,0.5074725274725275,14365.10989010989,19122.043956043955,16277.384615384615,29.94134330749512
2015-05-26,52560.604395604394,21078.802197802197,15558.164835164835,15911.593406593407,11693.967032967033,23178.85714285714,0.5021978021978022,14202.208791208792,18970.483516483517,16099.23076923077,29.281700134277344
2015-05-27,52468.241758241755,21035.120879120877,15512.065934065933,15866.637362637362,11662.186813186814,23176.14285714286,0.5008791208791209,14161.483516483517,18932.593406593405,16054.692307692309,29.828388214111328
2015-05-28,52375.87912087912,20991.43956043956,15465.967032967033,15821.68131868132,11630.406593406593,23173.428571428572,0.49956043956043955,14120.758241758242,18894.703296703297,16010.153846153846,29.769655227661133
2015-05-29,52283.51648351648,20947.75824175824,15419.868131868132,15776.725274725275,11598.626373626374,23170.714285714286,0.49824175824175826,14080.032967032967,18856.813186813186,15965.615384615385,29.43079376220703
2015-06-01,52006.42857142857,20816.714285714286,15281.571428571428,15641.857142857143,11503.285714285714,23162.571428571428,0.4942857142857143,13957.857142857143,18743.14285714286,15832.0,29.48952865600586
2015-06-02,51914.06593406593,20773.032967032967,15235.472527472528,15596.901098901099,11471.505494505494,23159.85714285714,0.492967032967033,13917.131868131868,18705.252747252747,15787.461538461539,29.35851287841797
2015-06-03,51821.7032967033,20729.35164835165,15189.373626373626,15551.945054945056,11439.725274725275,23157.14285714286,0.49164835164835163,13876.406593406593,18667.36263736264,15742.923076923076,29.39464569091797
2015-06-04,51729.34065934066,20685.67032967033,15143.274725274725,15506.989010989011,11407.945054945056,23154.428571428572,0.49032967032967034,13835.68131868132,18629.472527472528,15698.384615384615,29.22296524047852
2015-06-05,51636.97802197802,20641.98901098901,15097.175824175823,15462.032967032967,11376.164835164835,23151.714285714286,0.48901098901098905,13794.956043956045,18591.582417582416,15653.846153846154,29.06257057189941
2015-06-08,51359.89010989011,20510.945054945056,14958.87912087912,15327.164835164835,11280.824175824175,23143.571428571428,0.48505494505494506,13672.78021978022,18477.91208791209,15520.23076923077,28.87055778503418
2015-06-09,51267.52747252747,20467.263736263736,14912.78021978022,15282.208791208792,11249.043956043955,23140.85714285714,0.48373626373626377,13632.054945054944,18440.021978021978,15475.692307692309,28.784711837768555
2015-06-10,51175.16483516483,20423.582417582416,14866.681318681318,15237.252747252747,11217.263736263736,23138.14285714286,0.4824175824175824,13591.329670329671,18402.131868131866,15431.153846153846,29.11453437805176
2015-06-11,51082.8021978022,20379.9010989011,14820.582417582416,15192.296703296703,11185.483516483517,23135.428571428572,0.4810989010989011,13550.604395604396,18364.24175824176,15386.615384615385,29.049022674560547
2015-06-12,50990.43956043956,20336.21978021978,14774.483516483517,15147.34065934066,11153.703296703297,23132.714285714286,0.4797802197802198,13509.87912087912,18326.351648351647,15342.076923076922,28.72823715209961
2015-06-15,50713.35164835165,20205.175824175825,14636.186813186812,15012.472527472528,11058.362637362638,23124.571428571428,0.47582417582417585,13387.703296703297,18212.68131868132,15208.461538461539,28.671762466430664
2015-06-16,50620.98901098901,20161.494505494506,14590.08791208791,14967.516483516483,11026.582417582416,23121.85714285714,0.4745054945054945,13346.978021978022,18174.79120879121,15163.923076923076,28.82537841796875
2015-06-17,50528.62637362637,20117.813186813186,14543.989010989011,14922.560439560439,10994.802197802197,23119.14285714286,0.4731868131868132,13306.252747252747,18136.9010989011,15119.384615384615,28.75760841369629
2015-06-18,50436.26373626374,20074.13186813187,14497.89010989011,14877.604395604396,10963.021978021978,23116.428571428572,0.47186813186813187,13265.527472527472,18099.01098901099,15074.846153846154,28.88863182067871
2015-06-19,50343.9010989011,20030.45054945055,14451.791208791208,14832.648351648351,10931.241758241758,23113.714285714286,0.4705494505494506,13224.802197802197,18061.120879120877,15030.307692307691,28.599470138549805
2015-06-22,50066.81318681319,19899.406593406595,14313.494505494506,14697.78021978022,10835.901098901099,23105.571428571428,0.4665934065934066,13102.626373626374,17947.45054945055,14896.692307692309,28.827634811401367
2015-06-23,49974.45054945055,19855.725274725275,14267.395604395604,14652.824175824175,10804.12087912088,23102.85714285714,0.4652747252747253,13061.901098901099,17909.56043956044,14852.153846153846,28.696613311767575
2015-06-24,49882.08791208791,19812.043956043955,14221.296703296703,14607.868131868132,10772.34065934066,23100.14285714286,0.46395604395604395,13021.175824175825,17871.67032967033,14807.615384615385,28.940582275390625
2015-06-25,49789.72527472528,19768.36263736264,14175.197802197803,14562.912087912087,10740.560439560439,23097.428571428572,0.46263736263736266,12980.45054945055,17833.78021978022,14763.076923076922,28.80278205871582
2015-06-26,49697.36263736264,19724.68131868132,14129.0989010989,14517.956043956045,10708.78021978022,23094.714285714286,0.46131868131868137,12939.725274725275,17795.89010989011,14718.538461538461,28.63336181640625
2015-06-29,49646.67032967033,19700.054945054944,14094.868131868132,14485.945054945056,10686.824175824177,23084.043956043955,0.46065934065934067,12831.263736263736,17772.527472527472,14687.758241758242,28.13184928894043
2015-06-30,49667.505494505494,19709.582417582416,14100.802197802197,14492.417582417582,10691.736263736264,23080.065934065933,0.460989010989011,12797.395604395604,17779.79120879121,14694.637362637362,28.335168838500977
2015-07-01,49688.34065934066,19719.10989010989,14106.736263736264,14498.89010989011,10696.648351648351,23076.08791208791,0.4613186813186813,12763.527472527472,17787.054945054944,14701.516483516483,28.599470138549805
2015-07-02,49709.17582417582,19728.637362637364,14112.670329670329,14505.362637362638,10701.560439560439,23072.10989010989,0.46164835164835166,12729.65934065934,17794.31868131868,14708.395604395604,28.56332397460937
2015-07-06,49792.51648351648,19766.747252747253,14136.406593406593,14531.252747252747,10721.208791208792,23056.197802197803,0.462967032967033,12594.186813186814,17823.373626373625,14735.912087912087,28.463930130004883
2015-07-07,49813.35164835165,19776.274725274725,14142.34065934066,14537.725274725275,10726.12087912088,23052.21978021978,0.4632967032967033,12560.318681318682,17830.637362637364,14742.791208791208,28.393898010253903
2015-07-08,49834.18681318681,19785.802197802197,14148.274725274725,14544.197802197803,10731.032967032967,23048.24175824176,0.46362637362637366,12526.45054945055,17837.9010989011,14749.670329670329,27.689075469970703
2015-07-09,49855.02197802198,19795.32967032967,14154.208791208792,14550.670329670329,10735.945054945056,23044.263736263736,0.46395604395604395,12492.582417582418,17845.164835164836,14756.54945054945,27.124317169189453
2015-07-10,49875.857142857145,19804.85714285714,14160.142857142857,14557.142857142857,10740.857142857143,23040.285714285714,0.4642857142857143,12458.714285714286,17852.428571428572,14763.42857142857,27.84947395324707
2015-07-13,49938.36263736264,19833.43956043956,14177.945054945056,14576.560439560439,10755.593406593407,23028.351648351647,0.4652747252747253,12357.10989010989,17874.21978021978,14784.065934065935,28.387121200561523
2015-07-14,49959.1978021978,19842.967032967033,14183.87912087912,14583.032967032967,10760.505494505494,23024.373626373625,0.4656043956043956,12323.241758241758,17881.483516483517,14790.945054945056,28.37582397460937
2015-07-15,49980.03296703297,19852.494505494506,14189.813186813188,14589.505494505494,10765.417582417582,23020.395604395606,0.46593406593406594,12289.373626373626,17888.747252747253,14797.824175824177,28.64916610717773
2015-07-16,50000.868131868134,19862.021978021978,14195.747252747253,14595.978021978022,10770.329670329671,23016.417582417584,0.4662637362637363,12255.505494505494,17896.01098901099,14804.703296703297,29.03094482421875
