Date,Cash & Cash Equivalents,Total Current Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Debt,Adj Close
2023-03-01,166032.1978021978,118317.21978021978,218811.97802197802,337129.1978021978,125938.08791208791,150883.23076923078,276821.31868131866,110124.28571428571,144.91360473632812
2023-03-02,166041.9010989011,118142.89010989011,218826.010989011,336968.9010989011,125748.95604395604,150852.38461538462,276601.34065934067,110107.85714285714,145.51197814941406
2023-03-03,166051.6043956044,117968.56043956045,218840.04395604396,336808.6043956044,125559.82417582418,150821.53846153847,276381.3626373626,110091.42857142857,150.6179962158203
2023-03-06,166080.7142857143,117445.57142857142,218882.14285714287,336327.71428571426,124992.42857142857,150729.0,275721.4285714286,110042.14285714286,153.41036987304688
2023-03-07,166090.41758241758,117271.24175824175,218896.17582417582,336167.4175824176,124803.2967032967,150698.15384615384,275501.4505494505,110025.71428571429,151.1864471435547
2023-03-08,166100.1208791209,117096.91208791209,218910.2087912088,336007.1208791209,124614.16483516483,150667.3076923077,275281.47252747254,110009.28571428571,152.45297241210938
2023-03-09,166109.82417582418,116922.58241758242,218924.24175824175,335846.8241758242,124425.03296703297,150636.46153846153,275061.4945054945,109992.85714285714,150.17918395996094
2023-03-10,166119.52747252746,116748.25274725274,218938.27472527474,335686.52747252746,124235.9010989011,150605.61538461538,274841.5164835165,109976.42857142857,148.0948944091797
2023-03-13,166148.63736263735,116225.26373626373,218980.37362637362,335205.6373626374,123668.50549450549,150513.07692307694,274181.5824175824,109927.14285714286,150.0595245361328
2023-03-14,166158.34065934067,116050.93406593407,218994.4065934066,335045.34065934067,123479.37362637362,150482.23076923078,273961.6043956044,109910.71428571429,152.17373657226562
2023-03-15,166168.04395604396,115876.6043956044,219008.43956043955,334885.04395604396,123290.24175824175,150451.38461538462,273741.62637362635,109894.28571428571,152.57264709472656
2023-03-16,166177.74725274724,115702.27472527472,219022.47252747254,334724.74725274724,123101.10989010989,150420.53846153847,273521.64835164836,109877.85714285714,155.4248504638672
2023-03-17,166187.45054945056,115527.94505494506,219036.5054945055,334564.4505494505,122911.97802197802,150389.6923076923,273301.6703296703,109861.42857142857,154.57716369628906
2023-03-20,166216.56043956045,115004.95604395604,219078.6043956044,334083.56043956045,122344.58241758242,150297.15384615384,272641.73626373627,109812.14285714286,156.97061157226562
2023-03-21,166226.26373626373,114830.62637362638,219092.63736263735,333923.26373626373,122155.45054945054,150266.3076923077,272421.7582417582,109795.71428571429,158.84548950195312
2023-03-22,166235.96703296702,114656.2967032967,219106.67032967033,333762.967032967,121966.31868131868,150235.46153846153,272201.7802197802,109779.28571428571,157.39944458007812
2023-03-23,166245.67032967033,114481.96703296703,219120.7032967033,333602.6703296703,121777.18681318681,150204.61538461538,271981.8021978022,109762.85714285714,158.49644470214844
2023-03-24,166255.37362637362,114307.63736263737,219134.73626373627,333442.37362637365,121588.05494505494,150173.76923076922,271761.8241758242,109746.42857142857,159.81283569335938
2023-03-27,166284.4835164835,113784.64835164836,219176.83516483515,332961.4835164835,121020.65934065935,150081.23076923078,271101.8901098901,109697.14285714286,157.84820556640625
2023-03-28,166294.18681318683,113610.31868131868,219190.86813186813,332801.1868131868,120831.52747252746,150050.38461538462,270881.9120879121,109680.71428571429,157.2199249267578
2023-03-29,166303.8901098901,113435.98901098901,219204.9010989011,332640.8901098901,120642.3956043956,150019.53846153847,270661.93406593404,109664.28571428571,160.3314208984375
2023-03-30,166313.5934065934,113261.65934065935,219218.93406593407,332480.5934065934,120453.26373626373,149988.6923076923,270441.95604395604,109647.85714285714,161.91708374023438
2023-03-31,166323.2967032967,113087.32967032967,219232.96703296702,332320.2967032967,120264.13186813187,149957.84615384616,270221.97802197805,109631.42857142857,164.4501495361328
2023-04-03,166337.61538461538,113127.1978021978,219096.05494505496,332223.25274725276,120182.42857142857,149924.23076923078,270106.65934065933,109607.63736263737,165.71669006347656
2023-04-04,166339.92307692306,113234.2967032967,219020.58241758242,332254.8791208791,120236.14285714286,149922.84615384616,270158.989010989,109603.95604395604,165.1781768798828
2023-04-05,166342.23076923078,113341.3956043956,218945.1098901099,332286.5054945055,120289.85714285714,149921.46153846153,270211.31868131866,109600.27472527472,163.31326293945312
2023-04-06,166344.53846153847,113448.4945054945,218869.63736263735,332318.13186813187,120343.57142857143,149920.07692307694,270263.64835164836,109596.59340659341,164.21083068847656
2023-04-10,166353.76923076922,113876.89010989011,218567.74725274724,332444.6373626374,120558.42857142857,149914.53846153847,270472.967032967,109581.86813186813,161.58798217773438
2023-04-11,166356.07692307694,113983.98901098901,218492.27472527474,332476.26373626373,120612.14285714286,149913.15384615384,270525.2967032967,109578.18681318681,160.36134338378906
2023-04-12,166358.38461538462,114091.08791208791,218416.8021978022,332507.8901098901,120665.85714285714,149911.76923076922,270577.62637362635,109574.5054945055,159.66326904296875
2023-04-13,166360.6923076923,114198.18681318681,218341.32967032967,332539.5164835165,120719.57142857143,149910.38461538462,270629.95604395604,109570.82417582418,165.1083526611328
2023-04-14,166363.0,114305.28571428571,218265.85714285713,332571.14285714284,120773.28571428571,149909.0,270682.28571428574,109567.14285714286,164.7593231201172
2023-04-17,166369.92307692306,114626.58241758242,218039.43956043955,332666.021978022,120934.42857142857,149904.84615384616,270839.2747252747,109556.0989010989,164.7792510986328
2023-04-18,166372.23076923078,114733.68131868132,217963.96703296702,332697.64835164836,120988.14285714286,149903.46153846153,270891.6043956044,109552.41758241758,166.01588439941406
2023-04-19,166374.53846153847,114840.78021978022,217888.4945054945,332729.2747252747,121041.85714285714,149902.07692307694,270943.93406593404,109548.73626373627,167.17271423339844
2023-04-20,166376.84615384616,114947.87912087912,217813.02197802198,332760.9010989011,121095.57142857143,149900.6923076923,270996.26373626373,109545.05494505494,166.1953887939453
2023-04-21,166379.15384615384,115054.97802197802,217737.54945054944,332792.52747252746,121149.28571428571,149899.3076923077,271048.5934065934,109541.37362637362,164.56983947753906
2023-04-24,166386.07692307694,115376.27472527472,217511.13186813187,332887.4065934066,121310.42857142857,149895.15384615384,271205.5824175824,109530.32967032967,164.8789825439453
2023-04-25,166388.38461538462,115483.37362637362,217435.65934065933,332919.032967033,121364.14285714286,149893.76923076922,271257.9120879121,109526.64835164836,163.3232421875
2023-04-26,166390.6923076923,115590.47252747252,217360.18681318683,332950.65934065933,121417.85714285714,149892.38461538462,271310.2417582418,109522.96703296703,163.31326293945312
2023-04-27,166393.0,115697.57142857143,217284.7142857143,332982.28571428574,121471.57142857143,149891.0,271362.5714285714,109519.28571428571,167.95059204101562
2023-04-28,166395.3076923077,115804.67032967033,217209.24175824175,333013.9120879121,121525.28571428571,149889.61538461538,271414.9010989011,109515.6043956044,169.2171173095703
2023-05-01,166402.23076923078,116125.96703296703,216982.82417582418,333108.7912087912,121686.42857142857,149885.46153846153,271571.8901098901,109504.56043956045,169.1273651123047
2023-05-02,166404.53846153847,116233.06593406593,216907.35164835164,333140.4175824176,121740.14285714286,149884.07692307694,271624.2197802198,109500.87912087912,168.08023071289062
2023-05-03,166406.84615384616,116340.16483516483,216831.8791208791,333172.04395604396,121793.85714285714,149882.6923076923,271676.5494505495,109497.1978021978,166.99319458007812
2023-05-04,166409.15384615384,116447.26373626373,216756.4065934066,333203.6703296703,121847.57142857143,149881.3076923077,271728.8791208791,109493.51648351649,165.3377227783203
2023-05-05,166411.46153846153,116554.36263736263,216680.93406593407,333235.2967032967,121901.28571428571,149879.92307692306,271781.2087912088,109489.83516483517,173.0965118408203
2023-05-08,166418.38461538462,116875.65934065935,216454.5164835165,333330.1758241758,122062.42857142857,149875.76923076922,271938.1978021978,109478.79120879121,173.0266876220703
2023-05-09,166420.6923076923,116982.75824175825,216379.04395604396,333361.8021978022,122116.14285714286,149874.38461538462,271990.52747252746,109475.10989010989,171.30142211914062
2023-05-10,166423.0,117089.85714285714,216303.57142857142,333393.4285714286,122169.85714285714,149873.0,272042.85714285716,109471.42857142857,173.08653259277344
2023-05-11,166425.3076923077,117196.95604395604,216228.0989010989,333425.05494505493,122223.57142857143,149871.61538461538,272095.1868131868,109467.74725274726,173.27601623535156
2023-05-12,166427.61538461538,117304.05494505494,216152.62637362638,333456.68131868134,122277.28571428571,149870.23076923078,272147.5164835165,109464.06593406593,172.3372802734375
2023-05-15,166434.53846153847,117625.35164835164,215926.2087912088,333551.56043956045,122438.42857142857,149866.07692307694,272304.5054945055,109453.02197802198,171.8379669189453
2023-05-16,166436.84615384616,117732.45054945054,215850.73626373627,333583.1868131868,122492.14285714286,149864.6923076923,272356.83516483515,109449.34065934065,171.8379669189453
2023-05-17,166439.15384615384,117839.54945054946,215775.26373626373,333614.8131868132,122545.85714285714,149863.3076923077,272409.16483516485,109445.65934065935,172.45712280273438
2023-05-18,166441.46153846153,117946.64835164836,215699.7912087912,333646.43956043955,122599.57142857143,149861.92307692306,272461.4945054945,109441.97802197802,174.81393432617188
2023-05-19,166443.76923076922,118053.74725274726,215624.3186813187,333678.06593406596,122653.28571428571,149860.53846153847,272513.8241758242,109438.2967032967,174.92379760742188
2023-05-22,166450.6923076923,118375.04395604396,215397.9010989011,333772.94505494507,122814.42857142857,149856.38461538462,272670.8131868132,109427.25274725274,173.96507263183594
2023-05-23,166453.0,118482.14285714286,215322.42857142858,333804.5714285714,122868.14285714286,149855.0,272723.14285714284,109423.57142857143,171.32864379882812
2023-05-24,166455.3076923077,118589.24175824175,215246.95604395604,333836.1978021978,122921.85714285714,149853.61538461538,272775.47252747254,109419.89010989011,171.60826110839844
2023-05-25,166457.61538461538,118696.34065934065,215171.4835164835,333867.8241758242,122975.57142857143,149852.23076923078,272827.8021978022,109416.20879120879,172.7567138671875
2023-05-26,166459.92307692306,118803.43956043955,215096.01098901097,333899.4505494505,123029.28571428571,149850.84615384616,272880.13186813187,109412.52747252748,175.19342041015625
2023-05-30,166469.15384615384,119231.83516483517,214794.1208791209,334025.95604395604,123244.14285714286,149845.3076923077,273089.4505494505,109397.8021978022,177.06089782714844
2023-05-31,166471.46153846153,119338.93406593407,214718.64835164836,334057.5824175824,123297.85714285714,149843.92307692306,273141.7802197802,109394.12087912088,177.01097106933594
2023-06-01,166473.76923076922,119446.03296703297,214643.17582417582,334089.2087912088,123351.57142857143,149842.53846153847,273194.1098901099,109390.43956043955,179.84713745117188
2023-06-02,166476.07692307694,119553.13186813187,214567.7032967033,334120.83516483515,123405.28571428571,149841.15384615384,273246.43956043955,109386.75824175825,180.7059783935547
2023-06-05,166483.0,119874.42857142857,214341.2857142857,334215.71428571426,123566.42857142857,149837.0,273403.4285714286,109375.71428571429,179.33782958984375
2023-06-06,166485.3076923077,119981.52747252746,214265.81318681317,334247.34065934067,123620.14285714286,149835.61538461538,273455.7582417582,109372.03296703297,178.9683380126953
2023-06-07,166487.61538461538,120088.62637362638,214190.34065934067,334278.967032967,123673.85714285714,149834.23076923078,273508.0879120879,109368.35164835164,177.5802001953125
2023-06-08,166489.92307692306,120195.72527472528,214114.86813186813,334310.5934065934,123727.57142857143,149832.84615384616,273560.4175824176,109364.67032967033,180.3264923095703
2023-06-09,166492.23076923078,120302.82417582418,214039.3956043956,334342.2197802198,123781.28571428571,149831.46153846153,273612.74725274724,109360.98901098901,180.71597290039065
2023-06-12,166499.15384615384,120624.12087912088,213812.97802197802,334437.0989010989,123942.42857142857,149827.3076923077,273769.73626373627,109349.94505494506,183.54214477539065
2023-06-13,166501.46153846153,120731.21978021978,213737.5054945055,334468.7252747253,123996.14285714286,149825.92307692306,273822.06593406596,109346.26373626373,183.0627899169922
2023-06-14,166503.76923076922,120838.31868131868,213662.03296703298,334500.35164835164,124049.85714285714,149824.53846153847,273874.3956043956,109342.58241758242,183.70193481445312
2023-06-15,166506.07692307694,120945.41758241758,213586.56043956045,334531.97802197805,124103.57142857143,149823.15384615384,273926.7252747253,109338.9010989011,185.7591552734375
2023-06-16,166508.38461538462,121052.51648351649,213511.0879120879,334563.6043956044,124157.28571428571,149821.76923076922,273979.05494505493,109335.21978021978,184.67062377929688
2023-06-20,166517.61538461538,121480.91208791209,213209.1978021978,334690.1098901099,124372.14285714286,149816.23076923078,274188.37362637365,109320.4945054945,184.760498046875
